Artist_Name,Channel_Name,Song_Name,Video_Description,YouTube_Link,
Seventeen,SEVENTEEN,Don't Wanna Cry,Official Music Video,https://www.youtube.com/watch?v=zEkg4GBQumc,
Seventeen,SEVENTEEN,Healing,Official Music Video,https://www.youtube.com/watch?v=BZD5m9K8hxk,
Seventeen,1theK,Highlight,Official Music Video,https://www.youtube.com/watch?v=A956lNNVTz0,
Seventeen,SEVENTEEN,Highlight,Official Music Video (Choreography Video),https://www.youtube.com/watch?v=p8Qm_EDTyt0,
Seventeen,SEVENTEEN,Just Do It,Official Music Video,https://www.youtube.com/watch?v=YGXiVHTy0JE,
Seventeen,SEVENTEEN,Love Letter,Official Music Video,https://www.youtube.com/watch?v=UwZv5jjPaBE,
Seventeen,1theK,Mansae,Official Music Video,https://www.youtube.com/watch?v=MKbwrcIjfy8,
Seventeen,1theK,Pretty U,Official Music Video,https://www.youtube.com/watch?v=j59LLNMEOZk,
Seventeen,SEVENTEEN,Pretty U,Dance Practice,https://www.youtube.com/watch?v=TpHfh9VUOek,
Seventeen,SEVENTEEN,Pretty U,Official Music Video,https://www.youtube.com/watch?v=J5juKw-mnGw,
Seventeen,SEVENTEEN,Smile Flower,Official Music Video,https://www.youtube.com/watch?v=PFCQiURzLkk,
Seventeen,SEVENTEEN,Thanks,Official Music Video,https://www.youtube.com/watch?v=gZItyr1SNjU,
Seventeen,1theK,Very Nice,Official Music Video,https://www.youtube.com/watch?v=J-wFp43XOrA,
Seventeen,SEVENTEEN,Very Nice,Dance Practice,https://www.youtube.com/watch?v=A1gJQpMSkEU,
Seventeen-Hip Hop Unit,1theK,Trauma,Official Music Video,https://www.youtube.com/watch?v=Re3UemQw74g,
Seventeen-Hip Hop Unit,SEVENTEEN,Trauma,Official Music Video,https://www.youtube.com/watch?v=4tRsEUB6-bk,
Seventeen-Leaders,1theK,Change Up,Official Music Video,https://www.youtube.com/watch?v=Abemkv1z-kE,
Seventeen-Leaders,SEVENTEEN,Change Up,Official Music Video,https://www.youtube.com/watch?v=6iCn6Qpy36k,
Seventeen-Performance Unit,1theK,Lilili Yabbay,Official Music Video,https://www.youtube.com/watch?v=wvBtrgTeeTs,
Seventeen-Performance Unit,SEVENTEEN,Lilili Yabbay,Official Music Video,https://www.youtube.com/watch?v=VKuvYk-FsPM,
Seventeen-Vocal Unit,1theK,Pinwheel,Official Music Video,https://www.youtube.com/watch?v=YfT7Zu-HF28,
Seventeen-Vocal Unit,SEVENTEEN,Pinwheel,Official Music Video,https://www.youtube.com/watch?v=aarBJqitCJE,
Seveteen,SEVENTEEN Japan official Youtube,Call Call Call,Official Music Video,https://www.youtube.com/watch?v=BgR_HJ7aGDY,
SF9,1theK,Easy Love,Official Music Video,https://www.youtube.com/watch?v=YPl7Boo_1ZY,
SF9,FNCEnt,Easy Love,Dance Practice,https://www.youtube.com/watch?v=jqgbXcrzdnk,
SF9,1theK,Fanfare,Official Music Video,https://www.youtube.com/watch?v=id0c8yuwmTg,
SF9,SF9,Fanfare,Dance Practice,https://www.youtube.com/watch?v=L2uOwfDyA2Y,
SF9,SF9,Fanfare,Dance Practice,https://www.youtube.com/watch?v=MJZR_UaRUcI,
SF9,SF9,Fanfare,Dance Practice,https://www.youtube.com/watch?v=znDzogrNX3Q,
SF9,SF9,Fanfare,Official Music Video,https://www.youtube.com/watch?v=WPJ73QUG0MY,
SF9,SF9,Fanfare,Performance Ver,https://www.youtube.com/watch?v=3h2MEnRrLL0,
SF9,FNCEnt,Hide and Seek,Dance Practice,https://www.youtube.com/watch?v=Fbzg7mmxomI,
SF9,SF9,K.O,Dance Practice,https://www.youtube.com/watch?v=AGoBDdW9Z14,
SF9,1theK,O Sole Mio,Official Music Video,https://www.youtube.com/watch?v=sUZeYOLp8Ys,
SF9,FNCEnt,O Sole Mio,Dance Practice,https://www.youtube.com/watch?v=5jrQQxTvwOc,
SF9,FNCEnt,O Sole Mio,Official Music Video,https://www.youtube.com/watch?v=GDkjmQv4PXg,
SF9,FNCEnt,Play With Me,Dance Practice,https://www.youtube.com/watch?v=em0M-KDJ8EU,
SF9,1theK,Roar,Official Music Video,https://www.youtube.com/watch?v=lLg_k_QpFgQ,
SF9,SF9,Roar,Dance Practice,https://www.youtube.com/watch?v=LaXz0pnHMrE,
SF9,SF9,Roar,Official Music Video,https://www.youtube.com/watch?v=whfKIuRKFMo,
SF9,SF9,Roar,Performance Video,https://www.youtube.com/watch?v=FPmlKL1nDXc,
SF9,1theK,So Beautiful,Official Music Video,https://www.youtube.com/watch?v=eEPRgPPclkg,
SF9,SF9,So Beautiful,Official Music Video,https://www.youtube.com/watch?v=kSaayYTLKi8,
SF9,SF9,Still My Lady,Dance Practice,https://www.youtube.com/watch?v=yRu1gGu0AsU,
SF9,SF9,Still My Lady,Official Music Video,https://www.youtube.com/watch?v=OhcVOc-T-EQ,
SF9,FNCEnt,Watch Out,Dance Practice,https://www.youtube.com/watch?v=GWGl1VMGXLI,
SF9,FNCEnt,Why,Dance Practice,https://www.youtube.com/watch?v=_zcg7do9wg8,
SHINee,SMTOWN,1 of 1,Official Music Video,https://www.youtube.com/watch?v=WJua7KEP_oE,
SHINee,SMTOWN,Colorful,Official Music Video,https://www.youtube.com/watch?v=a3bgxXKimGA,
SHINee,SMTOWN,Dream Girl,Official Music Video,https://www.youtube.com/watch?v=vhxjEXDAy6s,
SHINee,UniversaL MUSIC JAPAN,Every Time,Official Music Video,https://www.youtube.com/watch?v=lClARHWctmI,
SHINee,SMTOWN,Everybody,Dance Practice,https://www.youtube.com/watch?v=GUf7hbpmFLg,
SHINee,SMTOWN,Everybody,Official Music Video,https://www.youtube.com/watch?v=hKbNV-4b_g8,
SHINee,SMTOWN,Get The Treasure,Official Music Video,https://www.youtube.com/watch?v=P4Qyk9IBI2s,
SHINee,SMTOWN,Hello,Official Music Video,https://www.youtube.com/watch?v=skZxb5sBoiU,
SHINee,SMTOWN,Juliette,Official Music Video,https://www.youtube.com/watch?v=XwkP3qfwqs8,
SHINee,SMTOWN,Love Like Oxygen,Official Music Video,https://www.youtube.com/watch?v=7_pyar0I3Rc,
SHINee,SMTOWN,Lucifer,Official Music Video,https://www.youtube.com/watch?v=Dww9UjJ4Dt8,
SHINee,SMTOWN,Married to the Music,Official Music Video,https://www.youtube.com/watch?v=bcu7yZBeSKw,
SHINee,SMTOWN,Replay,Official Music Video,https://www.youtube.com/watch?v=VTASffPQGhY,
SHINee,SMTOWN,Ring Ding Dong,Official Music Video,https://www.youtube.com/watch?v=roughtzsCDI,
SHINee,SMTOWN,Tell Me What To Do,Official Music Video,https://www.youtube.com/watch?v=nchkAmc49p4,
SHINee,SMTOWN,View,Official Music Video,https://www.youtube.com/watch?v=UF53cptEE5k,
SHINee,SMTOWN,View,Official Music Video (Performance Version),https://www.youtube.com/watch?v=s1xmO4w_afc,
SHINee,SMTOWN,Why So Serious,Official Music Video,https://www.youtube.com/watch?v=hgeAmF7bgoE,
Sistar,starshipTV,I Like That,Official Music Video,https://www.youtube.com/watch?v=LJVUjmNMF8c,
Sistar,starshipTV,Lonely,Official Music Video,https://www.youtube.com/watch?v=KbXV2R_Yd1E,
SNSD,SMTOWN,Holiday,Official Music Video,https://www.youtube.com/watch?v=YwN-CN9EjTg,
SNSD,SMTOWN,Mr.Mr.,Official Music Video,https://www.youtube.com/watch?v=Z8j_XEn9b_8,
Stray Kids,jypentertainment,District 9,Official Music Video,https://www.youtube.com/watch?v=u6unJQownW4,
Stray Kids,jypentertainment,Grow Up,Official Music Video,https://www.youtube.com/watch?v=a4jiotDjHe4,
Stray Kids,jypentertainment,Grr,Official Music Video (Performance Version),https://www.youtube.com/watch?v=Sy3ERg7OCWo,
Stray Kids,jypentertainment,Hellevator,Official Music Video,https://www.youtube.com/watch?v=AdfIfFGCqgo,
Stray Kids,jypentertainment,Young Wing,Official Music Video (Performance Version),https://www.youtube.com/watch?v=Xo8FPXlI3CU,
Sunmi,1theK,Gashina,Official MV,https://www.youtube.com/watch?v=ur0hCdne2-s,
Super Junior,SMTOWN,Black Suit,Comeback Stage,https://www.youtube.com/watch?v=2x5Myd95fH0,
T-ara,MBK Entertainment [Official],Number Nine,Official Music Video,https://www.youtube.com/watch?v=Qk52ypnGs68,
T-ara,KBS WORLD TV,Sugar Free,Live Performance,https://www.youtube.com/watch?v=v45lQQtbhy4,
Taemin,SMTOWN,Danger,Official Music Video,https://www.youtube.com/watch?v=UF8m2JIDjKU,
Taemin,SMTOWN,Day and Night,Official Music Video,https://www.youtube.com/watch?v=yr_OsRLDj1E,
Taemin,SMTOWN,Move,Dance Practice,https://www.youtube.com/watch?v=_cAskH1PtmQ,
Taemin,SMTOWN,Move,Official Music Video,https://www.youtube.com/watch?v=rcEyUNeZqmY,
Taemin,SMTOWN,Press Your Number,Official Music Video,https://www.youtube.com/watch?v=XsOGiTSZ_cg,
Taeyang,BIGBANG,"Eyes, Nose, Lips",Official Music Video,https://www.youtube.com/watch?v=UwuAPyOImoI,
Teamin,SMTOWN,Drip Drop,Official Music Video (Performance Version),https://www.youtube.com/watch?v=Oz3mm3tPKfg,
Teen Top,TEEN TOP Official,Ah-Ah,Dance Practice,https://www.youtube.com/watch?v=pOzxv5f_oEg,
Ten,SMTOWN,New Heros,Official Music Video,https://www.youtube.com/watch?v=VM-g_bkFdzo,
ToppDogg,Hunus Entertainment,Annie,Official Music Video,https://www.youtube.com/watch?v=gjuQlblzVRg,
ToppDogg,Hunus Entertainment,Arario,Official Music Video,https://www.youtube.com/watch?v=ascOzpuacLY,
ToppDogg,Hunus Entertainment,Cigarette,Official Music Video,https://www.youtube.com/watch?v=QozQ0MJW5rM,
ToppDogg,Hunus Entertainment,Follow Me,Official Music Video,https://www.youtube.com/watch?v=uWgYrutpcGw,
ToppDogg,Hunus Entertainment,Rainy Day,Official Music Video,https://www.youtube.com/watch?v=75_-jTtBxtg,
ToppDogg,Hunus Entertainment,The Beat,Official Music Video,https://www.youtube.com/watch?v=urmX0l5aBs8,
ToppDogg,Hunus Entertainment,TOPDOG,Official Music Video,https://www.youtube.com/watch?v=wjRpn51N1u8,
TVXQ!,SMTOWN,Love Line,Official Music Video,https://www.youtube.com/watch?v=vHvwuBzimIU,
TVXQ!,SMTOWN,The Chance of Love,Official Music Video,https://www.youtube.com/watch?v=3wnHiK5sKgA,
Twice,TWICE JAPAN OFFICIAL YouTube Channel,Candy Pop,Official Music Video,https://www.youtube.com/watch?v=wQ_POfToaVY,
Twice,jypentertainment,Cheer Up,Official Music Video,https://www.youtube.com/watch?v=c7rCyll5AeY,
Twice,TWICE,Cheer Up,Dance Practice,https://www.youtube.com/watch?v=7T4wxA2BGTo,
Twice,jypentertainment,Heart Shaker,Official Music Video,https://www.youtube.com/watch?v=rRzxEiBLQCA,
Twice,TWICE,Heart Shaker,Dance Practice (Practice Room Version),https://www.youtube.com/watch?v=bRveOotrnFA,
Twice,jypentertainment,Knock Knock,Official Music Video,https://www.youtube.com/watch?v=8A2t_tAjMz8,
Twice,TWICE,Knock Knock,Dance Practice,https://www.youtube.com/watch?v=idOQFSu_4Ok,
Twice,jypentertainment,Like Ooh-Ahh,Official Music Video,https://www.youtube.com/watch?v=0rtV5esQT6I,
Twice,TWICE,Like Ooh-Ahh,Dance Practice (Name Tag Version),https://www.youtube.com/watch?v=cszZgUUwLjE,
Twice,jypentertainment,Likey,Official Music Video,https://www.youtube.com/watch?v=V2hlQkVJZhE,
Twice,TWICE,Likey,Dance Practice (No CG Version),https://www.youtube.com/watch?v=aHN1dK2UxE4,
Twice,jypentertainment,Merry & Happy,Official Music Video,https://www.youtube.com/watch?v=zi_6oaQyckM,
Twice,TWICE JAPAN OFFICIAL YouTube Channel,One More Time,Official Music Video,https://www.youtube.com/watch?v=HuoOEry-Yc4,
Twice,jypentertainment,Signal,Official Music Video,https://www.youtube.com/watch?v=VQtonf1fv_s,
Twice,TWICE,Signal,Dance Practice,https://www.youtube.com/watch?v=EpMwiqW8k8o,
Twice,TWICE JAPAN OFFICIAL YouTube Channel,Signal,Official Music Video (Short Version),https://www.youtube.com/watch?v=nrNWpxFflr4,
Twice,jypentertainment,TT,Official Music Video,https://www.youtube.com/watch?v=ePpPVE-GGJw,
Twice,TWICE,TT,Dance Practice,https://www.youtube.com/watch?v=9uypQGzzhns,
Twice,TWICE JAPAN OFFICIAL YouTube Channel,Wake Me Up,Official Music Video,https://www.youtube.com/watch?v=DdLYSziSXII,
Twice,jypentertainment,What is Love,Official Music Video,https://www.youtube.com/watch?v=i0p1bmr0EmE,
Twice,Twice,What is Love,Dance Video,https://www.youtube.com/watch?v=WhHEQ-W3x5Y,
Twice ,TWICE JAPAN OFFICIAL YouTube Channel,TT,Official Music Video,https://www.youtube.com/watch?v=t35H2BVq490,
Up10tion,1theK,Attention,Official Music Video,https://www.youtube.com/watch?v=TGzFv3g3luA,
Up10tion,1theK,Going Crazy,Official Music Video,https://www.youtube.com/watch?v=l-qQUYcqTJs,
Up10tion,1theK,Runner,Official Music Video,https://www.youtube.com/watch?v=kGQSmW8X1H0,
Up10tion,1theK,So Dangerous,Official Music Video,https://www.youtube.com/watch?v=6cBQ9DzpQRk,
Up10tion,1theK,Tonight,Official Music Video,https://www.youtube.com/watch?v=vg0nmaPGCNk,
Up10tion,1theK,White Night,Official Music Video,https://www.youtube.com/watch?v=0yco8SOHz8M,
Vixx,Cjenmmusic,Chained Up,Official Music Video,https://www.youtube.com/watch?v=zZZNAsDW5rc,
Vixx,RealVixx,Chained Up,Dance Practice,https://www.youtube.com/watch?v=yeQrFlCDOQs,
Vixx,RealVixx,Chained Up,Official Music Video,https://www.youtube.com/watch?v=vqzBrI76e4g,
Vixx,Cjenmmusic,Dynamite,Official Music Video,https://www.youtube.com/watch?v=hiL2Zyl4aK0,
Vixx,RealVixx,Dynamite,Dance Practice,https://www.youtube.com/watch?v=kSXikQK1l7o,
Vixx,RealVixx,Dynamite,Official Music Video,https://www.youtube.com/watch?v=4bnIb1JJHdA,
Vixx,Cjenmmusic,Error,Official Music Video,https://www.youtube.com/watch?v=h-kmwFIHa9Q,
Vixx,RealVixx,Error,Dance Practice,https://www.youtube.com/watch?v=AhjkiPjGqQA,
Vixx,RealVixx,Error,Official Music Video,https://www.youtube.com/watch?v=IF8kySIcWNw,
Vixx,Cjenmmusic,Eternity,Official Music Video,https://www.youtube.com/watch?v=2utnKHQ0HyM,
Vixx,RealVixx,Eternity,Dance Practice,https://www.youtube.com/watch?v=RgnG_PoJhNQ,
Vixx,RealVixx,Eternity,Dance Version MV,https://www.youtube.com/watch?v=eBNiU7PwJh4,
Vixx,RealVixx,Eternity,Official Music Video,https://www.youtube.com/watch?v=cIfoNcm8Psw,
Vixx,Cjenmmusic,Fantasy,Official Music Video,https://www.youtube.com/watch?v=0aqTKCWDk0Q,
Vixx,RealVixx,Fantasy,Dance Practice,https://www.youtube.com/watch?v=M76CbVfndT8,
Vixx,RealVixx,Fantasy,Drama Version,https://www.youtube.com/watch?v=uYukViby_jg,
Vixx,RealVixx,Fantasy,Official Music Video,https://www.youtube.com/watch?v=IuaRdAozUI0,
Vixx,Cjenmmusic,G.R.8.U,Official Music Video,https://www.youtube.com/watch?v=-wKcxx1Soao,
Vixx,RealVixx,G.R.8.U,Dance Practice,https://www.youtube.com/watch?v=CI1zKzCURjo,
Vixx,teEN TOP Official,G.R.8.U,Official Music Video,https://www.youtube.com/watch?v=9vIZT-aIUKc,
Vixx,Cjenmmusic,hyde,Official Music Video,https://www.youtube.com/watch?v=R9U5ZiqR-Xo,
Vixx,RealVixx,hyde,Dance Practice,https://www.youtube.com/watch?v=wvbmFvVmBeM,
Vixx,RealVixx,Hyde,Official Music Video,https://www.youtube.com/watch?v=Le0CwBy4SaQ,
Vixx,Cjenmmusic,Love Equation,Official Music Video,https://www.youtube.com/watch?v=hUaciqzBNEU,
Vixx,RealVixx,Love Equation,Dance Practice,https://www.youtube.com/watch?v=uGf_EIVDWQE,
Vixx,RealVixx,Love Equation,Official Music Video,https://www.youtube.com/watch?v=OM4C3uIXk28,
Vixx,Cjenmmusic,Milky Way,Official Music Video,https://www.youtube.com/watch?v=ltdmEbcUzis,
Vixx,RealVixx,Milky Way,Official Music Video,https://www.youtube.com/watch?v=-f_AfN9CNmQ,
Vixx,Cjenmmusic,On and On,Official Music Video,https://www.youtube.com/watch?v=2TcXHDJIShI,
Vixx,RealVixx,On and On,Dance Practice,https://www.youtube.com/watch?v=13yeFLqKTIA,
Vixx,RealVixx,On and On,Official Music Video,https://www.youtube.com/watch?v=d0C6EktpC20,
Vixx,Cjenmmusic,Only U,Official Music Video,https://www.youtube.com/watch?v=RUhyJhRgnHo,
Vixx,Jellyfish,Only U,Official Music Video,https://www.youtube.com/watch?v=m8LCqaYKluQ,
Vixx,RealVixx,Only U,Official Music Video,https://www.youtube.com/watch?v=JGNT6GCU4I8,
Vixx,Cjenmmusic,Rock Ur Body,Official Music Video,https://www.youtube.com/watch?v=xG2sHvfRVOg,
Vixx,RealVixx,Rock Ur Body,Dance Practice,https://www.youtube.com/watch?v=SWqQOyV1B34,
Vixx,RealVixx,Rock Ur Body,Official Music Video,https://www.youtube.com/watch?v=_uRrv67FCb0,
Vixx,RealVixx,Scientist,Official Music Video,https://www.youtube.com/watch?v=MctZLEYlU4s,
Vixx,Cjenmmusic,Shangri-La,Official Music Video,https://www.youtube.com/watch?v=2Eh9AxbfRqg,
Vixx,RealVixx,Shangri-La,Dance Practice,https://www.youtube.com/watch?v=0ZcmWd6GypU,
Vixx,RealVixx,Shangri-La,Official Music Video,https://www.youtube.com/watch?v=CYEaI5y7QaM,
Vixx,RealVixx,Super Hero,Official Music Video,https://www.youtube.com/watch?v=pT0rl2luupY,
Vixx,Cjenmmusic,Thank You for My Love,Official Music Video,https://www.youtube.com/watch?v=reSmtRZAQjo,
Vixx,RealVixx,Thank You for My Love,Official Music Video,https://www.youtube.com/watch?v=Dl4xM2RKJdw,
Vixx,Cjenmmusic,The Closer,Official Music Video,https://www.youtube.com/watch?v=26y7JkQavUY,
Vixx,RealVixx,The Closer,Dance Practice,https://www.youtube.com/watch?v=7l3vtDEOyyg,
Vixx,RealVixx,The Closer,Official Music Video,https://www.youtube.com/watch?v=Q2Rsmi7jhg8,
Vixx,Cjenmmusic,Voodoo Doll,Official Music Video,https://www.youtube.com/watch?v=oGPyyJtM4hE,
Vixx,RealVixx,Voodoo Doll,Dance Practice,https://www.youtube.com/watch?v=E4NcBm4CUhU,
Vixx,RealVixx,Voodoo Doll,Official Music Video,https://www.youtube.com/watch?v=MOG7BexjPjM,
Vixx,RealVixx,Voodoo Doll,Official Music Video (clean ver),https://www.youtube.com/watch?v=r0UIiq4aZ_w,
WannaOne,CJENMMUSIC Official,Beautiful,Dance Practice,https://www.youtube.com/watch?v=DmdezafV6ko,
WannaOne,CJENMMUSIC Official,Beautiful,Official Music Video (Movie Version),https://www.youtube.com/watch?v=o4_tHTmniw4,
WannaOne,CJENMMUSIC Official,Beautiful,Official Music Video (Performance Version),https://www.youtube.com/watch?v=xXWyJEo6VgA,
WannaOne,Stone Music Entertainment,Boomerang,Official Music Video,https://www.youtube.com/watch?v=pmMjkMtpnTc,
WannaOne,CJENMMUSIC Official,Burn It Up,Dance Practice,https://www.youtube.com/watch?v=hqeEcAfHggI,
WannaOne,CJENMMUSIC Official,Burn It Up,Official Music Video (Extended Version),https://www.youtube.com/watch?v=XwGqz8BhHho,
WannaOne,CJENMMUSIC Official,Energetic,Dance Practice,https://www.youtube.com/watch?v=UeekjXMmv38,
WannaOne,CJENMMUSIC Official,Energetic,Official Music Video,https://www.youtube.com/watch?v=EVaV7AwqBWg,
WannaOne,CJENMMUSIC Official,Energetic,Official Music Video (Performance Version),https://www.youtube.com/watch?v=awtuTjNmYkI,
Weki Meki,Weki Meki,I Don't Like Your Girlfriend,Official Music Video,https://www.youtube.com/watch?v=bAsyhiaHzJQ,
Winner,WINNER,Color Ring,Official Music Video,https://www.youtube.com/watch?v=vQIfXg7UukI,
Winner,WINNER,empty,Official Music Video,https://www.youtube.com/watch?v=gEqlF5N8UMs,
Winner,WINNER,Everyday,Official Music Video,https://www.youtube.com/watch?v=d1D1SJ-KqaQ,
Winner,WINNER,Fool,Official Music Video,https://www.youtube.com/watch?v=GsebMOWQiYM,
Winner,WINNER,I'm Young,Official Music Video,https://www.youtube.com/watch?v=P79G22cJe74,
Winner,WINNER,Island,Official Music Video,https://www.youtube.com/watch?v=kRj4toENrnA,
Winner,WINNER,Love Me Love Me,Official Music Video,https://www.youtube.com/watch?v=ppOWR7ZLl7Q,
Winner,WINNER,Really Really,Dance Practice,https://www.youtube.com/watch?v=R006vItSMKk,
Winner,WINNER,Really Really,Official Music Video,https://www.youtube.com/watch?v=4tBnF46ybZk,
Winner,WINNER,Sentimental,Official Music Video,https://www.youtube.com/watch?v=OV9NJGTLm-4,
Wonder Girls,wondergirls,Why So Lonely,Dance Practice,https://www.youtube.com/watch?v=Ne7MMoHCZeY,
Ze:A,ZEA2011,The Day We Broke Up,Dance Practice,https://www.youtube.com/watch?v=51WQ2aPHUhA,
ZE:A,ZEA2011,Watch Out,Animal (High Version),https://www.youtube.com/watch?v=PwSL-xFYkSE,
유진 & 승연 (CLC),United CUBE (CUBE Entertainment Official YouTube Channel),Ponytail,Official MV (Dance version),https://www.youtube.com/watch?v=sYxHiKa91ik,